ind_id,pop,STD_Length,Total_Length,Weight,inv11_pc1,inv11_pc2,inv18.1_pc1,inv18.1_pc2,inv18.2_pc1,inv18.2_pc2,inv18.3_pc1,inv18.3_pc2,inv24.1_pc1,inv24.1_pc2,inv11_gt,inv18.1_gt,inv18.2_gt,inv24.1_gt
RGen0_1096,RGen0,71,83,4.06,-0.06432784906668439,-0.0034342849672232144,0.011069309164232155,0.003104556937345622,0.01829596443671878,-0.00778594111595587,0.013971803137418037,-0.010894945451111044,0.01632010323411392,-0.010001361140017722,NS,SS,SS,NN
RGen0_1098,RGen0,75,88,3.52,0.02526651559269168,0.020090098589000124,0.015044110558148456,-0.002294629430846366,0.013669349712665226,-0.008784890947641427,0.01440901000787352,-0.008022922904204711,0.016747186430921115,-0.012332438343138153,SS,SS,SS,NN
RGen0_1100,RGen0,74,85,3.33,-0.0649537152768593,-0.005440469304661518,0.018075672644077646,0.025966734312964864,0.004808470877514365,-0.01426286313868587,0.006261883311140174,-0.00811764458802493,0.016795101571795455,-0.013467204483744992,NS,SS,SS,NN
RGen0_1101,RGen0,75,88,4,0.02560653351151207,0.019824922822878177,0.027726699328943928,0.03128334834299778,0.016030588374005405,-0.008399418074560266,0.008552233105623138,-0.014147031944695848,0.016843458968603574,-0.011757010175434793,SS,SS,SS,NN
RGen0_1102,RGen0,78,92,5.12,0.026298137966617435,0.017032326680361132,0.02231109064110375,0.004577082121690924,0.01308212793683032,-0.022240284285444216,0.008339749427130571,-0.013711666633932985,0.016774516504425258,-0.010916780806649741,SS,SS,SS,NN
RGen0_1103,RGen0,68,82,2.9,0.026506004717066746,0.01737105947137789,0.010307722465019929,0.005328895592289964,0.014550397235083293,-0.020531147952925877,0.0045749099789122935,-0.015233414531707476,0.0165773694247296,-0.013404112630200127,SS,SS,SS,NN
RGen0_1104,RGen0,77,87,4.64,0.025865235699018104,0.019869131013746738,0.01804723538264932,-0.01154931471358545,0.008492119947383596,-0.0131300025995708,0.0050887170896455405,-0.0016726709537145115,0.016366448496113264,-0.010869590745520134,SS,SS,SS,NN
RGen0_1105,RGen0,70,81,2.99,0.024174598401630776,0.01668711203336229,0.01501193444030247,0.005774556435588051,0.015691046427549017,-0.015676591435517646,0.0037344495996833277,-0.009504810349248032,0.016448248211001815,-0.012276672759184287,SS,SS,SS,NN
RGen0_1106,RGen0,74,86,3.86,-0.06600652139683603,7.518830349046194e-4,0.020150436134145622,-0.006436295901565984,0.017952413311261142,-0.018059996196447253,0.008814886673748294,-0.0173506930013211,0.014319553768583852,-0.015309658510112775,NS,SS,SS,NN
RGen0_1107,RGen0,73,85,3.56,-0.0648542982650606,-0.003443195119253421,0.013658237037937889,0.011820359646283795,0.014973828360000746,-0.017965816836901956,0.008438182298045438,-0.012085633617939929,0.016623825611907016,-0.013458993334670486,NS,SS,SS,NN
RGen0_1108,RGen0,64,76,2.2,0.02564831098697201,0.0165660459231909,0.0165877501428203,8.628266355012601e-4,0.007006220068455228,-0.009471770186865923,0.01266361358275703,-0.01157582994503793,0.016269771309496542,-0.01219269118060286,SS,SS,SS,NN
RGen0_1109,RGen0,74,86,4.05,-0.06233842021028124,-0.0018504253548806042,0.019992661240507734,0.015167897766679627,0.018424095419755256,-0.020320775734216742,0.005239526098218335,-0.0015283745992337367,0.016716051942082907,-0.01080085429843161,NS,SS,SS,NN
RGen0_1110,RGen0,75,91,4.84,0.026476949345940182,0.016667427814446214,0.02169564270183028,-4.758247001385465e-4,0.010203542921510362,-0.012166969971231907,0.006914869910642793,-0.004952254129395262,0.016703045858251185,-0.013439200192973785,SS,SS,SS,NN
RGen0_1111,RGen0,69,81,3.58,-0.06471972868500056,-1.0376308375361177e-4,0.009477078303823964,-0.017110088967431793,0.01668093252767464,-0.019992494274786422,0.008735371107257691,-0.009535933717111929,0.016690085857736882,-0.012396402786949728,NS,SS,SS,NN
RGen0_1113,RGen0,68,78,3.22,0.025215545476770827,0.015291504139875975,0.024076297106149915,0.030073913191023992,0.005679856521225564,-0.015631195984848568,0.006989428918870352,-0.014249217861457364,0.01638937743634874,-0.014167685917916454,SS,SS,SS,NN
RGen0_1114,RGen0,72,86,4.34,0.02581973329280899,0.01723898215487837,0.015558554191862634,-0.008283204567591317,0.014227369579790372,-0.02582302203547454,0.005557812043061425,-0.015967216718478994,0.01646993064941041,-0.013081559938358809,SS,SS,SS,NN
RGen0_1115,RGen0,71,83,3.74,-0.06647608197860642,-0.003714045494168872,0.018255232901950053,0.024111426466929205,0.012808260299823836,-0.0030549565053610015,0.004591504368215301,-0.013473784629735013,0.016221758622494774,-0.013505608134064939,NS,SS,SS,NN
RGen0_1116,RGen0,79,90,5.34,0.026067441682257452,0.017738249050664467,0.022397447258006964,0.0069539414063943235,0.012997865897951934,-0.015737125333870696,0.009566557672323516,-0.01496274536139551,0.01440414395275958,-0.017147486273127708,SS,SS,SS,NN
RGen0_1117,RGen0,70,82,3.49,0.027091373361995887,0.016459330945136467,0.01619200858664554,-0.0031835652019618532,0.01282822090136813,-0.017698836441257772,0.008991383703937933,-0.01290531585574972,0.01667971683061735,-0.011915090650153098,SS,SS,SS,NN
RGen0_1118,RGen0,78,93,5.45,0.026909566597501444,0.017477275684057155,0.01739491883396097,-0.0013566723064622381,0.010180159861563353,-0.015166097133263697,0.010518422766359874,-0.024849721355853848,0.016862504609974963,-0.012518122051150727,SS,SS,SS,NN
RGen0_1119,RGen0,68,80,2.89,-0.06483479057905014,-0.002703347235483073,0.013685347083526806,-0.005506632309877736,0.009102017107125436,-0.015091350621677328,0.004896919853441114,-0.00993974770131674,0.016630714763258826,-0.014131459686072071,NS,SS,SS,NN
RGen0_1121,RGen0,78,92,4.81,0.02599656145413023,0.019554714497590844,0.015234038408352612,-0.0051948983218186905,0.009484701971683303,-0.018710878736396246,0.0051286588931996205,-0.012685910294651551,0.016483520167235945,-0.010687203616086055,SS,SS,SS,NN
RGen0_1123,RGen0,79,94,5.11,0.026125590908897198,0.0163552441365957,0.022582748100680516,0.003240573993424,0.015216052208442478,-0.01904723590485112,0.007882293984611847,-0.01143320503789566,0.016386391736714044,-0.013325226152666372,SS,SS,SS,NN
RGen0_1124,RGen0,74,89,4.86,0.025343835865819862,0.017764339028036653,0.01682232812113096,0.012962104270786675,0.0176741799239069,-0.010426088746063116,0.011028909651070035,-0.005299049977673554,0.016678148146511182,-0.011298094152534398,SS,SS,SS,NN
RGen0_1125,RGen0,78,90,4.75,0.026648124157956237,0.014584765060538876,0.028024946015892283,0.029562792079086672,0.010526058440825646,-0.010108970506258547,0.0014282519321201267,-0.0046413530717583406,0.016520252555735238,-0.011385994357361843,SS,SS,SS,NN
RGen0_1127,RGen0,72,85,3.73,-0.15200884385057858,-0.02248252651683409,0.025054138118649413,0.02866263317390857,0.014862733256433338,-0.010312089369731513,0.0024878617480427988,-0.008365091599855797,0.016960546949270707,-0.023121555853813158,NN,SS,SS,NN
RGen0_1129,RGen0,73,85.5,4.34,-0.06502471091530918,-0.007356619759483777,0.02414248765638324,-0.001900011035095796,0.009835515870528328,-0.021732410496863176,0.004439717679072581,-0.01631093928778547,0.016662198897925026,-0.012771854484484608,NS,SS,SS,NN
RGen0_1130,RGen0,78,94,4.35,0.02706431800242747,0.013990529059651265,0.01968801865168292,0.01127999614843544,0.014262733186933758,-0.019206350539747643,0.009571476804547988,-0.010145874338287925,0.016448394915955553,-0.011361959514580864,SS,SS,SS,NN
RGen0_1131,RGen0,66,88,2.81,0.026218405024399864,0.019362016242035603,0.01831655963154596,0.018298147619192996,0.007182612209497926,-0.019472415411133547,0.0076217279431712885,-0.011960143631726646,0.016825885559471853,-0.011020292552308056,SS,SS,SS,NN
RGen0_1133,RGen0,70,82,4.19,0.02722524294807424,0.019395168785526756,0.017244501224337915,-0.0011468006195437686,0.014329532790617598,-0.014172107653016738,0.0039183881212397085,-0.006909146757014478,0.016604530719884228,-0.014086569087061398,SS,SS,SS,NN
RGen0_1134,RGen0,72,84,3.89,-0.06577442108376226,-0.0028396311033235134,0.020079494188842233,0.01935944201917366,0.0184955774424663,-0.028929840245561278,0.01652748447555392,-0.01170743777282834,0.016783615930050937,-0.013597488723437188,NS,SS,SS,NN
RGen0_1135,RGen0,74,86.7,4.38,0.026499042748270307,0.019366601729499642,0.01525178179625427,0.008458278549832785,0.006685713894568909,-0.01875178169805712,0.008901931975064024,-0.007214848449066816,0.016799369159483584,-0.011357559344777356,SS,SS,SS,NN
RGen0_1136,RGen0,80,95,5.4,0.027466436849109693,0.03138889041209877,0.023699530154671796,0.020155214822169427,0.004277672524775449,-0.022294607428519443,0.010722460196716337,-0.042744781654658455,0.01685622300103384,-0.014670724796959562,SS,SS,SS,NN
RGen0_1137,RGen0,74,86,4.14,0.026741570678929946,0.017158951558225635,0.0051033921045538725,0.008042847758827222,0.011599953750243313,-0.014795388494626931,0.010486140466949309,-0.008833521130073393,0.0167862655536748,-0.012934840613481673,SS,SS,SS,NN
RGen0_1138,RGen0,70,82,3.69,-0.1523513481498235,-0.022307987094814522,0.021511770063435603,0.009157580761745209,0.020828591982945264,-0.015360621464718248,0.008724337215871064,-0.014014325862985752,0.016707280023130634,-0.01259988143008662,NN,SS,SS,NN
RGen0_1139,RGen0,67,79,2.84,0.025334007010717235,0.016773255965401353,0.020099382780543195,0.029942668787984593,0.010217436398277017,-0.009116048917702077,0.0034870655014469926,-0.014058409321772289,0.016732402891319522,-0.010502836722407828,SS,SS,SS,NN
RGen0_1140,RGen0,76,90,4.1,0.026504264321551476,0.014093288207718133,0.011521092719926436,0.002562633327325835,0.01281857731979413,-0.014658479630216374,0.012907043633744827,-0.016119665230639138,0.016571032760080404,-0.014366130631309643,SS,SS,SS,NN
RGen0_1141,RGen0,74,88,3.94,-0.06478111904703317,-0.004251149767047264,0.021423713844691456,-0.008282645208403066,0.013157738944295623,-0.01693644433998802,0.014517481000401499,-0.02287268381061219,0.01673243305943549,-0.014335977157594233,NS,SS,SS,NN
RGen0_1143,RGen0,71,83,3.67,-0.06481487715868355,-0.001965980981862965,0.004795415412634493,-0.0035388227066968287,0.01302687422469758,-0.01672609721217191,0.011057826769356528,-0.014585930906565783,0.016343931898761856,-0.012528898772449776,NS,SS,SS,NN
RGen0_1144,RGen0,67,78,2.43,0.026014617039480922,0.020739601949745005,0.020786933566292663,0.027932759748286625,0.007706790679939717,-0.014797345461096694,0.0094126397497834,-0.011680046578613533,0.016378142232740974,-0.013248264399018455,SS,SS,SS,NN
RGen0_1146,RGen0,76,88,4.01,-0.0653323717883147,-0.0027233853743946217,0.022486749003430083,0.0024910370431402676,0.01026453937167529,-0.014967768647246265,0.003910513321060324,-0.00830688044553852,0.016845260246916387,-0.011847821940615285,NS,SS,SS,NN
RGen0_1147,RGen0,73,83,3.13,0.02643599953369131,0.01944839231794531,0.018761560905802215,0.02708890439888687,0.020132482841703978,-0.007732695947929889,0.0049476213724821,-0.0068617883761616484,0.01692140346657243,-0.013616320903720744,SS,SS,SS,NN
RGen0_1148,RGen0,71,84,3.81,0.027415346722852313,0.01257293241854042,0.006788864053413315,-0.15305076474779625,0.02945857131416543,0.125702714800066,0.03917177453865391,0.12628335151218567,0.017052715936477,-0.029916771685427553,SS,SS,NS,NN
RGen0_1149,RGen0,73,84,3.53,0.02860705124641492,0.005947277184945029,0.022032322596884788,-6.881018382339353e-4,0.017908227153856204,-0.02625875305950598,0.012577540099217771,-0.030817913979991392,0.015244759718067305,-0.0158419604729865,SS,SS,SS,NN
RGen0_1389,RGen0,70,83,3.79,-0.0656323640807358,-0.0020756872313203354,0.01918689361304002,0.023863358967289795,0.00993497080035782,-0.02219334565566347,0.006034308655400404,-0.0045056774918820425,0.01651242686759119,-0.01337277788615427,NS,SS,SS,NN
RGen0_1390,RGen0,73,86,4.08,0.02689353231062346,0.014389393739122699,0.013665924521313915,0.005772832487393579,0.008117432592298184,-0.01439126133124072,0.005122397396818009,8.806816459525762e-4,0.016848229652132438,-0.009850484152113032,SS,SS,SS,NN
RGen0_1391,RGen0,75,82,4.14,0.02583896411824792,0.017998089256328047,0.022611217131516575,0.03957578910975817,0.0036668713912832206,-0.016138070182792588,0.004867429638228206,-0.007674144398267873,0.016855708718683304,-0.012456059875126296,SS,SS,SS,NN
RGen0_1394,RGen0,78,92,4.27,0.027046460263560737,0.017469012766149726,0.02191919907911088,0.0193576420031547,0.013004425678751649,-0.015059897707320188,0.02134841982495544,-0.008136722360331038,0.01662692602970337,-0.013477857716737842,SS,SS,SS,NN
RGen0_1396,RGen0,78,91,4.74,0.03797456926178984,-0.12158603695300038,0.025608979561970044,0.008098063232401411,0.02188207655242765,0.015248581177279041,0.02226401462520008,0.03224583825200011,0.016657740667529647,-0.014289643480519334,SS,SS,SS,NN
RGen0_1409,RGen0,72,85,4.02,-0.15675832166775586,-0.023203846850042894,0.025774224418979447,0.01735536752990105,0.01624446930356339,-0.013253658519098498,0.0023438793114179796,-0.007497757591445001,0.016878785044334654,-0.0115820132275872,NN,SS,SS,NN
RGen0_1452,RGen0,77,91,3.67,0.025601199376843093,0.018945594801977838,0.012940928110911463,0.021341473055764552,0.010198863994335687,-0.012754639473843003,0.005789986748287052,-0.010375226664661402,0.016954113403954914,-0.01070169416282877,SS,SS,SS,NN
RGen0_697,RGen0,70,82,3.16,0.02547291326404784,0.016424009542343965,0.013039675832820608,0.009205497795531873,0.01032481792107868,-0.018780576370855933,0.010331905556907437,-0.01824099332073689,0.016639987966454224,-0.013892729386366874,SS,SS,SS,NN
RGen0_700,RGen0,77,90,3.91,0.02641456558182521,0.017589912114535387,0.016062059026388034,-0.0016796658872118896,0.012862180023101194,-0.007066414023547595,6.685632268578549e-4,-0.004440056996338894,0.01689842019219552,-0.010270444216372451,SS,SS,SS,NN
RGen0_712,RGen0,73,83,4.04,-0.06646190894443631,-0.005545510880338698,0.017895009118726136,0.0188911090200616,0.015412125653351297,-0.009714243077669266,0.0024629948780741364,-0.014172936839660429,0.01704911704970669,-0.02172095011578554,NS,SS,SS,NN
RGen0_716,RGen0,74,86,3.42,0.027261388510210375,0.013499015387453765,0.028786786749218075,0.03620726740017365,0.014144922216854058,-0.015239159312274412,0.013845616387433656,-0.005436055292250126,0.016577798580239205,-0.014175301857916123,SS,SS,SS,NN
RGen0_717,RGen0,69,83,3.23,-0.1581808444872469,-0.02433086547536387,0.012704456363555409,-0.012356040980363218,0.0133041668580647,-0.014633070502406056,0.0097979405093813,-0.01674214379592796,0.016948446973463628,-0.011984664381753513,NN,SS,SS,NN
RGen0_723,RGen0,74,86,3.93,-0.06630197215196643,-0.0026806351454860522,0.02458228354595738,0.023328113756840265,0.01576737825898155,-0.00697062638719949,0.008513812266307437,-0.01050706818777712,0.01691454526124429,-0.011832607885605063,NS,SS,SS,NN
RGen0_724,RGen0,71,84,3.78,0.02689525303108605,0.02081888378298343,0.018600019411609298,-0.019510420025929055,0.021974176415482587,-0.015389085858933307,0.012879311939619874,-0.01393224948182406,0.01464846293971794,-0.015481526102434424,SS,SS,SS,NN
RGen0_727,RGen0,73,84,3.61,0.0266510189318776,0.020767917762421106,0.018648296400356205,0.010774026436263668,0.01603713587451134,-0.004864379948723891,0.0077076751343417614,-0.013347855134472359,0.017000667992342296,-0.01144705959938555,SS,SS,SS,NN
RGen0_734,RGen0,75,88,4.45,-0.15668432541550728,-0.024204706880631328,0.012279587233779615,0.01181726470950829,0.011232936340447853,-0.012939462785630646,0.010473541820640971,-0.013386106041652137,0.01667406588975151,-0.012156506026516689,NN,SS,SS,NN
RGen0_736,RGen0,68,82,3.14,-0.06518242960304421,0.00396893602711067,0.003169767982847588,0.005532760593179714,0.013026278295435574,-0.021486909775659663,0.0069961658612547415,-0.008207026008801436,0.016939369305643194,-0.012738113076556168,NS,SS,SS,NN
RGen0_737,RGen0,70,82,3.38,0.026880603803009134,0.017685719231121826,0.027087694055237647,0.01936659309698479,0.016119084208410902,-0.014874502260300964,0.008640780406501071,-0.016434741565133925,0.016868693682512155,-0.011957622081333894,SS,SS,SS,NN
RGen0_744,RGen0,78,87,5.11,0.026340727886780612,0.016586389271242764,0.024992324090547163,0.03154383444964688,0.019340792495271094,-0.007741913773058887,0.010376748121432914,-0.0021408263631011474,0.016546277920492784,-0.011297063109407202,SS,SS,SS,NN
U1Gen5_223,U1Gen5,72,84,1.37,-0.07529658888440643,-0.0035150793890748985,-0.09949919531782903,-0.09719963622402747,-0.09023867499245189,0.1357245296430415,-0.07924601081215432,0.15318141100981908,0.016834585524757438,-0.013217523980607949,NS,NS,NS,NN
U1Gen5_224,U1Gen5,67,76,1.87,-0.16002549184919113,-0.023769339871138852,-0.09506749394735373,-0.003974916393223418,-0.10755271372268295,1.4405104291557286e-4,-0.09360342058150764,0.012926813932302599,0.01713364975085132,-0.013062286449724828,NN,NS,SS,NN
U1Gen5_225,U1Gen5,67,78,1.59,0.02351259055464866,0.02129007757975675,-0.03936307350265389,0.01965570791759453,0.010365756974821607,-0.006881105106394363,-0.09851874190371517,0.008201749665549525,0.017920211251538472,-0.020257114121913368,SS,NS,SS,NN
U1Gen5_226,U1Gen5,52,61,0.74,-0.07484186147226586,-0.0022535388802847507,0.01886262212325363,0.0046582711925189065,0.004858185754508366,-0.013506033987547976,-0.0882934739771996,0.004586091939244723,0.017562687029310287,-0.019068647851411866,NS,SS,SS,NN
U1Gen5_227,U1Gen5,79,92,2.35,-0.15261732964186092,-0.022099800190896492,0.0030358850738788643,-0.09889681736702959,0.010204415639433565,0.12436816892124364,0.009063240326294492,0.14384822072502854,0.01685161233010413,-0.014661909444694405,NN,SS,NS,NN
U1Gen5_228,U1Gen5,68,78,1.44,-0.07166604625124785,-0.005340923128793633,-0.10511842306495921,0.011774842944420664,-0.1073547503236124,0.0052277787234431446,-0.1117949554253921,0.024074374192660567,0.016912962944100916,-0.014167096412825892,NS,NS,SS,NN
U1Gen5_229,U1Gen5,71,82.4,2.44,0.022767041908689917,0.018950100944685758,-0.18804643142365238,0.031521489109943394,-0.13251474522518214,0.008566738021886258,-0.10063748410946617,0.01673519760844027,0.016956714882849926,-0.015973768914268507,SS,NN,SS,NN
U1Gen5_230,U1Gen5,66,76.6,2.18,-0.07074629023867651,-0.0024317533483516856,0.0059615923417017875,-0.1374830589066032,0.014461105074950194,0.1330209751696308,0.012261348423945488,0.1436302396553861,0.01729270369019924,-0.017761200175685242,NS,SS,NS,NN
U1Gen5_231,U1Gen5,71,82.4,2.23,-0.07299124960770882,-0.0037342383772426086,0.009925673182398212,-0.1094739185907224,0.02140984657703983,0.11843649153230484,0.031399282406644774,0.14179592792428108,0.017604345619839663,-0.02011316950894828,NS,SS,NS,NN
U1Gen5_232,U1Gen5,80,92.8,3.47,0.023857507327833722,0.021037806448448007,-0.18563478659471627,0.034362468056076616,-0.13027780936416064,0.008440258112233937,-0.10785334335780947,0.018354588434753304,0.01688829375932242,-0.014528450354867564,SS,NN,SS,NN
U1Gen5_233,U1Gen5,63,72,1.27,-0.07141577254345993,-0.004887882427821708,-0.19494616385640381,0.025264262625357078,-0.06255566628290414,0.002944933737706576,-0.015524488524759971,0.009589509768949704,0.017072181133304075,-0.01595072814817971,NS,NN,SS,NN
U1Gen5_234,U1Gen5,62,71,1.53,0.023328596526804635,0.019692643372213783,-0.04081915950116023,0.021990187488261537,-0.03014222141721715,-0.00998755576426649,-0.017470832106793517,0.019447331494162334,0.01716803879469726,-0.017152985566388324,SS,NS,SS,NN
U1Gen5_235,U1Gen5,64,76,2.15,0.011884231713446596,0.019626239140830486,-0.18897715342158494,0.03300456129582992,-0.18328098701708387,0.009229272469433406,-0.1251631995971373,0.014186809355108585,0.016711823012222123,-0.014708615629441299,SS,NN,SS,NN
U1Gen5_275,U1Gen5,76,90,3.33,0.025416285454312983,0.01918260160012128,-0.10347527638455462,-0.0973502459729047,-0.09258203693286488,0.12655985120432425,-0.09069767711953819,0.01736211075971327,0.017992309197911206,0.08591436643545092,SS,NS,NS,NN
U1Gen5_276,U1Gen5,69,79,2.45,-0.07593976393817024,-0.002746190571619061,-0.07518883251022561,0.014033528947439696,0.005651444205621233,-0.01882203329367089,0.006848854215024311,-0.016508716891151232,0.017328853345490666,-0.016033006183071456,NS,NS,SS,NN
U1Gen5_277,U1Gen5,71,80,2.68,0.019222980718550144,0.019281328746440427,-0.10164252706955552,-0.1056097463936602,-0.009564097492080035,0.13540217010424183,0.02084753350048423,0.15666668837359696,0.01751927081246304,-0.021265902890423388,SS,NS,NS,NN
U1Gen5_278,U1Gen5,63,74,2.08,-0.07043818596131393,-0.002742657429470484,-0.0907496103878234,0.01367472032079743,-0.0978676740230299,0.006784125832113836,-0.15912376929408328,0.02310598673352048,0.017062620918507503,-0.010981462842589341,NS,NS,SS,NN
U1Gen5_280,U1Gen5,66,79,2.64,-0.06516386450897077,-1.9094686689153967e-4,-0.19550977515826767,0.026842764754750226,-0.14192978857427993,0.008872116199955522,-0.1157546157920112,0.022854077793730172,0.017140876298499294,-0.01452298820296828,NS,NN,SS,NN
U1Gen5_281,U1Gen5,83,92,3.01,-0.07548059704375894,-0.004142834803701675,-0.09543707667572741,-0.1342464132465371,-5.099942457621743e-4,0.22704668846456688,0.04122534303439263,0.18804146742509534,0.01730427843634034,-0.016283381619118506,NS,NS,NN,NN
U1Gen5_282,U1Gen5,75,88,3.39,-0.0752310495202414,-0.0025553079197020157,-0.10147083425253026,0.02613443531342521,-0.10214929253500002,0.0026915396928261113,-0.12738002341020185,0.006147100483959772,0.017243249085700352,-0.01791021967721205,NS,NS,SS,NN
U1Gen5_283,U1Gen5,72,85,2.54,-0.06881339156982416,-0.002671441299611981,-0.19802657353652356,0.02555703955940067,-0.20794271328013877,0.012237076154730792,-0.20045098435666137,0.013692865641516906,0.01707008605439615,-0.015654447046898806,NS,NN,SS,NN
U1Gen5_284,U1Gen5,85,97,5.18,-0.1653409478240942,-0.026063335762455776,-0.17160707198609898,0.028182761596575918,-0.09787783834605855,-0.0033985168351100092,-0.08236538627154653,0.001218225229579047,0.017015082223517563,-0.014920686477131039,NN,NN,SS,NN
U1Gen5_285,U1Gen5,75,86,2.42,0.01485192136138369,0.01982798565592008,0.01668386487658931,-0.10739408782166371,0.024669793205993804,0.13014395911117366,0.032575964954975965,0.14483131797961654,0.01728556926734425,-0.017215410207550214,SS,SS,NS,NN
U1Gen5_286,U1Gen5,71,88,4.05,-0.06997033363727173,-0.002690978001185618,0.013701383830722115,0.014923099306275861,0.004993479112749123,-0.015590553001350215,-0.02782997536323126,0.006285807753261483,0.016952760990214095,-0.016750927934119236,NS,SS,SS,NN
U1Gen5_287,U1Gen5,70,80,2.81,0.023379461824167756,0.020576538107775752,-0.1992129159894573,0.023490980780583086,-0.20645372311053944,0.011335483343519994,-0.11765809478259436,0.021432791511388816,0.01684853630179467,-0.010763092211541307,SS,NN,SS,NN
U1Gen5_288,U1Gen5,80,93,3.96,-0.07428466848310276,-0.0023216411618043496,-0.1973378651574141,0.027150460186010375,-0.21531647665661524,0.013069876071913154,-0.215750942434501,0.020394191285367003,0.017485809877685783,-0.016976248565012224,NS,NN,SS,NN
U1Gen5_294,U1Gen5,65,76,2.23,0.024130817431787997,0.021045823662483584,-0.09634428887755123,0.024428470443741822,-0.11302201961255655,-0.0053830187307802495,-0.18677559527934512,0.014307232688744103,0.018020104099278643,-0.02038736087247401,SS,NS,SS,NN
U1Gen5_296,U1Gen5,63,74,2.34,-0.06767377159547858,-0.0027273936478036265,-0.06381390226841711,0.033273711648421384,-0.039016671279319626,0.0013708383606515905,-0.03631468218099527,0.02576257840024091,0.017719663640258232,-0.019867450114381503,NS,NS,SS,NN
U1Gen5_297,U1Gen5,76,87,3.68,-0.06983944641066969,-0.001478291232387092,-0.07999921634559586,0.02108982483999335,-0.0803577272919895,-0.008264723529145292,-0.018810425407721747,0.01886615299239174,0.0172398871072433,-0.01751138019255781,NS,NS,SS,NN
U1Gen5_298,U1Gen5,78,90,4.35,-0.0723527289285147,-0.0051256833532533404,-0.19703166222929192,0.025077608420181863,-0.21375677265275686,0.012631524307746578,-0.21642529169769295,0.020179355095697224,0.017806306689195982,-0.019713515233360544,NS,NN,SS,NN
U1Gen5_304,U1Gen5,80,90,3.9,-0.07346414009027863,-0.00475966542045316,-0.11059781828853284,0.0159819113006574,-0.21712144358183183,0.013185092484001045,-0.18813871372440927,0.0212194013598668,0.017707967392787603,-0.01700321815677085,NS,NS,SS,NN
U1Gen5_305,U1Gen5,59,67,2.04,0.025261742769741705,0.017979084459947347,-0.1086111582447309,0.012411931806224293,-0.21519256006114315,0.013113148266658319,-0.2161401399917364,0.022611770411956562,0.01734607171637583,-0.015745380577061627,SS,NS,SS,NN
U1Gen5_306,U1Gen5,59,69,1.46,0.024082786465345916,0.01947746923357344,-0.1946306327638429,0.01704432846124205,-0.2165943549122957,0.013146215180446482,-0.18797717714278742,0.021664950264245232,0.01765342707955631,-0.018091807282847823,SS,NN,SS,NN
U1Gen5_307,U1Gen5,61,72,1.46,-0.07470546357416859,-0.003016302139568172,-0.18983844030179062,0.031656684530540095,-0.1556866425088495,0.005042862578833686,-0.20012472590255004,0.0131159446766607,0.018064620146465458,-0.021171608472519463,NS,NN,SS,NN
U1Gen5_308,U1Gen5,81,96,5.91,-0.06939669699137214,-0.002144400313557122,-0.1911049428801095,0.03334390306612461,-0.2088304099015578,0.011499880862391405,-0.20285501444552104,0.013706256000531531,0.01767800010050231,-0.015412741553436873,NS,NN,SS,NN
U1Gen5_310,U1Gen5,70,81,3.81,0.024305442169514958,0.019990553865328047,-0.19673653270132677,0.0276352672020983,-0.20548681560469573,0.011591464422613258,-0.18303552978882853,0.012634386639086899,0.017447192879191,-0.014200118394866552,SS,NN,SS,NN
U1Gen5_313,U1Gen5,73,85,3.83,0.024944269908006012,0.019434082326235093,-0.1071887188834487,0.01685516812465831,-0.14449122888187096,0.008369939057244641,-0.1495330813297,0.0218595521022098,0.017642039104611963,-0.01832292150092023,SS,NS,SS,NN
U1Gen5_317,U1Gen5,74,84,3.43,-0.16344790682937393,-0.02556141922933268,0.02081324887879747,0.03123495272881984,0.005275539698996764,-0.016131589279542804,-0.009020873692791663,-0.008522656261977827,0.0174906511756812,-0.01869831587434805,NN,SS,SS,NN
U1Gen5_318,U1Gen5,75,83,3.91,0.014887373007777448,0.019952939664546577,-0.10486290177321969,0.011312527673598728,-0.03246683702101307,-0.020180512781396973,0.008067751309584887,-0.009547992993273087,0.017410984166854312,-0.016401510660130274,SS,NS,SS,NN
U1Gen5_320,U1Gen5,76,87,3.48,-0.06765629737923966,-0.002122255371050956,-0.08099422477687168,0.04527748396889133,-0.0939681032041529,-0.0010091870890153066,-0.16552103442297325,0.005662831765202664,0.016867026818590286,-0.011211206544788197,NS,NS,SS,NN
U1Gen5_322,U1Gen5,58,69,1.49,-0.07248112786713874,-0.004309593156759951,-0.19628306048674155,0.026489705712800078,-0.1490118796885665,0.008021343510194975,-0.13907749094653,0.024274269524083927,0.017097842048954866,-0.013430785884537185,NS,NN,SS,NN
U1Gen5_323,U1Gen5,70,81,2.6,-0.0690613149140523,5.7253812626292865e-6,-0.08590361714097379,0.039699118181713865,-0.10696161046345275,-0.004876830448790761,-0.07768000170894507,0.004723363430582801,0.016893518362116174,-0.013755354824813203,NS,NS,SS,NN
U1Gen5_325,U1Gen5,75,85,3.45,-0.1629753290532867,-0.02536584860609786,-0.09930071750325618,0.017373198285965126,-0.2147588847599135,0.012338521237866157,-0.21655185381777975,0.02296224308445756,0.0171474214266249,-0.016926876715081605,NN,NS,SS,NN
U1Gen5_326,U1Gen5,71,82,3.07,-0.07024323613547907,-8.359928573795488e-4,-0.0806018634719637,0.048109723521401956,-0.09729651353272957,0.001085793443708079,-0.08836380489272115,-0.001787729058719553,0.01653993417077389,-0.013790913535713496,NS,NS,SS,NN
